datetime,market_price_usd,total_supply,market_cap_usd,realised_cap_usd,nupl,coin_days_destroyed,active_addresses,fear_greed_value,lightning_nodes,lightning_capacity_usd,fear_greed_category_Extreme Fear,fear_greed_category_Extreme Greed,fear_greed_category_Fear,fear_greed_category_Greed,fear_greed_category_Neutral
2021-03-17 00:00:00,59384.0,18656764,1107913320584.5554,308080912965.876,0.7219268807027911,13841304.598505449,1126910.0,71.0,9466.0,64223739.77,0,0,0,1,0
2021-03-18 00:00:00,57582.0,18657714,1074348533324.0178,308930805922.16406,0.7124482452949074,6989040.992003308,1215720.0,72.0,9726.0,67135482.46,0,0,0,1,0
2021-03-19 00:00:00,58290.0,18658639,1087612113648.8572,309805351265.05963,0.7151508820311997,6578981.094904636,1167771.0,71.0,9726.0,67233202.65,0,0,0,1,0
2021-03-20 00:00:00,58122.0,18659602,1084533404588.302,310791621313.0336,0.7134328735305183,13272495.750611307,1141757.0,75.0,9726.0,67873203.04,0,0,0,1,0
2021-03-21 00:00:00,57300.0,18660577,1069251079001.836,311622066114.72626,0.7085604380164565,7171639.768383799,1106142.0,73.0,9726.0,66465101.89,0,0,0,1,0
2021-03-22 00:00:00,54404.0,18661521,1015261390930.6,312596301197.1381,0.6921026407685917,13857903.009880768,1151605.0,70.0,9726.0,66698533.07,0,0,0,1,0
2021-03-23 00:00:00,53893.0,18662527,1005779583507.87,314594502883.7027,0.6872132741186816,21499497.23196272,1241577.0,66.0,9726.0,63849640.15,0,0,0,1,0
2021-03-24 00:00:00,52353.0,18663477,977089026823.6146,315579526383.57416,0.6770207036205484,10757771.250924906,1163137.0,65.0,9726.0,64846617.75,0,0,0,1,0
2021-03-25 00:00:00,51962.0,18664439,969841620626.281,316879642403.5418,0.673266608006661,24313050.63214588,1212507.0,60.0,10105.0,61345831.68,0,0,0,1,0
2021-03-26 00:00:00,55349.0,18665289,1033105124861.8477,318309517082.8955,0.6918904868219857,11382248.620085789,1098747.0,54.0,10105.0,62019794.44,0,0,0,0,1
2021-03-27 00:00:00,55839.0,18666283,1042306606867.6334,319921543277.1106,0.6930638823843331,12614732.474836782,1154901.0,65.0,10105.0,64156603.44,0,0,0,1,0
2021-03-28 00:00:00,55857.0,18667277,1042698107865.1927,320575197677.1657,0.692552239944592,7841178.453947347,1076855.0,74.0,10105.0,65438300.66,0,0,0,1,0
2021-03-29 00:00:00,57662.0,18668221,1076446961895.1156,322011508306.15485,0.7008570605845323,7055994.536840131,1120823.0,72.0,10105.0,67582929.69,0,0,0,1,0
2021-03-30 00:00:00,58853.0,18669133,1098734516522.176,323612143201.96826,0.7054683016364156,11069758.754026713,1156112.0,72.0,10105.0,69049971.25,0,0,0,1,0
2021-03-31 00:00:00,58725.0,18670114,1096402491334.6696,325218071447.1212,0.7033771137721261,14842571.194428276,1250484.0,76.0,10105.0,69006305.86,0,1,0,0,0
2021-04-01 00:00:00,58754.0,18671021,1096997170476.2238,327283320119.7906,0.7016552741173326,27864628.144028723,1142109.0,74.0,10320.0,69126874.77,0,0,0,1,0
2021-04-02 00:00:00,58997.0,18671896,1101585850965.1516,328639507369.5972,0.701666913131046,21374888.004301094,1111012.0,74.0,10320.0,69887318.0,0,0,0,1,0
2021-04-03 00:00:00,56992.0,18672714,1064195361594.9847,328913726139.2739,0.6909273071381296,4582013.287843429,1030457.0,73.0,10320.0,70185427.69,0,0,0,1,0
2021-04-04 00:00:00,58229.0,18673627,1087346643758.864,329554441552.01154,0.6969186933683171,5563843.265950296,1043022.0,74.0,10320.0,68811983.15,0,0,0,1,0
2021-04-05 00:00:00,59439.0,18674602,1109999685810.7788,330520194499.77185,0.7022339747255428,8055668.502957481,1228663.0,71.0,10320.0,69761587.0,0,0,0,1,0
2021-04-06 00:00:00,57983.0,18675502,1082861649569.3011,335959552602.3733,0.6897484062382314,38317484.29817539,1196409.0,75.0,10320.0,69964240.05,0,0,0,1,0
2021-04-07 00:00:00,55990.0,18676483,1045696313682.924,336639299587.704,0.6780716397458969,8802533.381811744,1248797.0,72.0,10320.0,68108200.03,0,0,0,1,0
2021-04-08 00:00:00,58091.0,18677321,1084984256823.408,337704283734.16864,0.688747295999583,9623361.462431086,1099569.0,73.0,10526.0,68775492.9,0,0,0,1,0
2021-04-09 00:00:00,58139.0,18678271,1085936000283.5668,338490902271.27655,0.6882957170745904,10528741.68917113,1230349.0,70.0,10526.0,70091311.91,0,0,0,1,0
2021-04-10 00:00:00,59742.0,18679252,1115935890606.155,339561959962.09094,0.6957155309543388,10625557.849494075,1167249.0,70.0,10526.0,72930850.97,0,0,0,1,0
2021-04-11 00:00:00,60148.0,18680158,1123574176162.913,340886520078.0106,0.6966052377225662,15522776.736971533,1056332.0,76.0,10526.0,72801996.66,0,1,0,0,0
2021-04-12 00:00:00,59882.0,18681058,1118659147789.951,342485959298.40533,0.6938424362997179,18681041.98758914,1131846.0,74.0,10526.0,72744357.59,0,0,0,1,0
2021-04-13 00:00:00,63484.0,18681946,1186004662718.9363,345139779637.0124,0.7089895255168951,15015031.630376,1178670.0,74.0,10526.0,76154358.6,0,0,0,1,0
2021-04-14 00:00:00,63334.0,18682789,1183255808874.691,347955496562.2657,0.705933836155699,34211749.54149034,1155927.0,75.0,10526.0,76911439.87,0,0,0,1,0
2021-04-15 00:00:00,63215.0,18683864,1181100513014.089,350186950754.3054,0.703507917492431,25433333.203567687,1368431.0,79.0,10680.0,76272619.5,0,1,0,0,0
2021-04-16 00:00:00,61433.0,18684508,1147845413443.201,351148612246.51666,0.6940802235789109,7095249.206116666,938240.0,78.0,10680.0,74756908.45,0,1,0,0,0
2021-04-17 00:00:00,60096.0,18685077,1122898405118.5747,351974820906.1397,0.6865479376391382,9731808.673982307,842490.0,76.0,10680.0,74362095.97,0,1,0,0,0
2021-04-18 00:00:00,57020.0,18685852,1065467297859.244,356044112359.8891,0.6658329044211312,32774979.89366665,1052008.0,79.0,10680.0,67593722.6,0,1,0,0,0
2021-04-19 00:00:00,55618.0,18686458,1039303451354.1948,356160144505.0482,0.6573088023127629,5218849.834034697,890829.0,74.0,10680.0,68417660.89,0,0,0,1,0
2021-04-20 00:00:00,56737.0,18687258,1060258988066.0172,357131539532.5965,0.6631657514320836,14329722.847898986,1126095.0,73.0,10680.0,67122985.72,0,0,0,1,0
2021-04-21 00:00:00,53840.0,18687889,1006155986561.2365,357198254157.5564,0.6449871998691162,7887237.235978557,925508.0,73.0,10680.0,67087958.47,0,0,0,1,0
2021-04-22 00:00:00,51966.0,18688783,971181325697.9608,357859790650.6132,0.6315211370096832,12929595.415306266,1124375.0,65.0,10722.0,65470945.02,0,0,0,1,0
2021-04-23 00:00:00,51141.0,18689627,955806229492.11,358155873171.1059,0.6252840145628465,17474596.971871395,1121878.0,55.0,10722.0,60341092.89,0,0,0,1,0
2021-04-24 00:00:00,50068.0,18690533,935797633529.606,358807393084.352,0.6165758704357737,21998685.579227656,1129981.0,37.0,10722.0,60406286.69,0,0,1,0,0
2021-04-25 00:00:00,49038.0,18691414,916589598715.786,358801317918.2829,0.6085474694225291,13766666.84060266,1033207.0,31.0,10722.0,60461702.82,0,0,1,0,0
2021-04-26 00:00:00,54018.0,18692127,1009711332219.7412,360195176572.01373,0.6432691551751097,12947507.775706915,948648.0,27.0,10722.0,64875143.49,0,0,1,0,0
2021-04-27 00:00:00,55194.0,18693014,1031742258593.6272,361881683695.80975,0.6492518546355828,25280526.98642754,1097455.0,50.0,10722.0,66696202.36,0,0,0,0,1
2021-04-28 00:00:00,54819.0,18693902,1024781029908.0132,362569734385.9193,0.6461978473406514,10841033.872750662,1121374.0,59.0,10722.0,67216232.11,0,0,0,1,0
2021-04-29 00:00:00,53428.0,18694664,998818550665.7084,363833066985.58777,0.6357365742325325,15774106.395801945,997878.0,52.0,10839.0,66322309.2,0,0,0,0,1
2021-04-30 00:00:00,58121.0,18695571,1086605284704.7572,365870413891.846,0.6632904155336802,20342112.73081652,1119846.0,51.0,10839.0,67334865.2,0,0,0,0,1
2021-05-01 00:00:00,57590.0,18696439,1076727967792.3776,366500284772.8414,0.6596166388022042,6105451.293340421,1051906.0,68.0,10839.0,71180956.85,0,0,0,1,0
2021-05-02 00:00:00,56601.0,18697596,1058302633741.4012,367025436188.8817,0.6531942522987567,7063585.8375584325,1248557.0,66.0,10839.0,70328836.01,0,0,0,1,0
2021-05-03 00:00:00,57153.0,18698702,1068686932264.4752,367999905343.7836,0.6556522829712003,12148620.281916618,1271240.0,61.0,10839.0,72334353.94,0,0,0,1,0
2021-05-04 00:00:00,53464.0,18699833,999767900648.3274,368452431456.4543,0.6314620311199018,12252945.493391518,1295533.0,68.0,10839.0,69327530.67,0,0,0,1,0
2021-05-05 00:00:00,57410.0,18700814,1073613777379.2828,369723566171.0778,0.6556270290480233,9953009.340566538,1216036.0,48.0,10839.0,69869464.36,0,0,0,0,1
2021-05-06 00:00:00,56508.0,18701877,1056805682184.219,370940716794.92126,0.648998180982282,10340437.058577769,1242447.0,65.0,11061.0,71848377.56,0,0,0,1,0
2021-05-07 00:00:00,57342.0,18702952,1072464690498.2249,373569917833.1307,0.6516715924143061,24963586.18349765,1195684.0,64.0,11061.0,72050361.57,0,0,0,1,0
2021-05-08 00:00:00,58850.0,18704021,1100731638496.541,374508793236.2969,0.6597637606312216,7144977.614750186,1177646.0,67.0,11061.0,74484184.02,0,0,0,1,0
2021-05-09 00:00:00,58214.0,18705183,1088903554886.9396,375399919861.4834,0.655249614920707,10297243.283710068,1241581.0,73.0,11061.0,73714558.45,0,0,0,1,0
2021-05-10 00:00:00,55902.0,18706308,1045720060280.9666,375958931631.0694,0.6404784168240439,10867338.380393883,1317509.0,72.0,11061.0,74310997.5,0,0,0,1,0
2021-05-11 00:00:00,56929.0,18707383,1064992637831.6516,376567132878.5096,0.6464133933871988,9750359.6402051,1250431.0,61.0,11061.0,71894305.19,0,0,0,1,0
2021-05-12 00:00:00,48383.0,18708458,905171349781.33,377213913008.43066,0.5832679491020596,20103260.20265039,1266735.0,68.0,11061.0,73572411.24,0,0,0,1,0
2021-05-13 00:00:00,50028.0,18709464,935997104762.8073,377230935133.01526,0.5969742500126535,20651038.681866635,1192795.0,31.0,11277.0,65388923.53,0,0,1,0,0
2021-05-14 00:00:00,49906.0,18710302,933756346332.8208,377363950251.8685,0.595864647416957,10663331.965511288,1072614.0,26.0,11277.0,66313643.01,0,0,1,0,0
2021-05-15 00:00:00,46781.0,18711071,875322614554.7865,377235595275.6167,0.5690325041270763,7806703.735754306,963546.0,27.0,11277.0,64518178.93,0,0,1,0,0
2021-05-16 00:00:00,46160.0,18711896,863741121435.8595,377141707837.0586,0.5633625649197892,9521735.303495253,979398.0,20.0,11277.0,64112859.23,1,0,0,0,0
2021-05-17 00:00:00,44251.0,18712652,828053576704.7599,376117641199.1422,0.5457810318314151,9775027.3897991,965712.0,27.0,11277.0,59359490.1,0,0,1,0,0
2021-05-18 00:00:00,42946.0,18713277,803660406709.8229,375714077630.6681,0.5324964692875221,13204048.950341802,857995.0,21.0,11277.0,59433017.02,1,0,0,0,0
2021-05-19 00:00:00,37287.0,18714058,697791100966.3322,373017808874.8137,0.4654305445308172,30300527.727035124,1027970.0,23.0,11277.0,52647669.92,1,0,0,0,0
2021-05-20 00:00:00,40904.0,18714758,765508483523.4921,372137032482.8559,0.5138694861094434,18778691.15719405,945687.0,11.0,11400.0,53411271.97,1,0,0,0,0
2021-05-21 00:00:00,37400.0,18715446,699957682081.914,371273846778.4725,0.4695767240182621,13961952.228000572,950130.0,19.0,11400.0,53361154.32,1,0,0,0,0
2021-05-22 00:00:00,37264.0,18716171,697439397819.7979,370519737569.5263,0.4687427485057849,5898759.607516042,920088.0,12.0,11400.0,50557153.2,1,0,0,0,0
2021-05-23 00:00:00,35197.0,18716914,658779250038.5929,370087772622.324,0.4382218738664836,13859804.62711138,966136.0,14.0,11400.0,46934700.28,1,0,0,0,0
2021-05-24 00:00:00,39128.0,18717702,732386255397.6237,371097807909.4732,0.4933031509336579,27808799.04235206,974827.0,10.0,11400.0,50601501.23,1,0,0,0,0
2021-05-25 00:00:00,38382.0,18718471,718452355648.0753,370558891172.4913,0.4842262145021001,10144828.291297102,975705.0,22.0,11400.0,51736340.29,1,0,0,0,0
2021-05-26 00:00:00,39467.0,18719233,738791990319.3689,370802729277.9084,0.4980958996082025,10181330.14198202,942873.0,22.0,11400.0,53591611.18,1,0,0,0,0
2021-05-27 00:00:00,38491.0,18719964,720550164923.2272,370426866182.02814,0.4859110659956671,4656410.765047804,865304.0,27.0,11554.0,53171427.22,0,0,1,0,0
2021-05-28 00:00:00,35976.0,18720708,673496210613.8752,369696995700.34784,0.4510778384879432,5114812.268168054,971076.0,21.0,11554.0,50577863.31,1,0,0,0,0
2021-05-29 00:00:00,34684.0,18721433,649334201073.7727,369291233300.9666,0.4312770947683219,3030643.216700982,873485.0,18.0,11554.0,48503827.59,1,0,0,0,0
2021-05-30 00:00:00,35497.0,18722333,664586673845.8341,369648472806.0976,0.4437919275946151,21818882.76457788,997986.0,10.0,11554.0,49547288.3,1,0,0,0,0
2021-05-31 00:00:00,37441.0,18723214,701015885138.5077,369749708604.0905,0.472551597698767,3632289.830296641,983731.0,18.0,11554.0,51474255.5,1,0,0,0,0
2021-06-01 00:00:00,36715.0,18724102,687455415759.8588,370065231326.2172,0.461688390486856,25118458.364796173,921568.0,20.0,11554.0,51313629.15,1,0,0,0,0
2021-06-02 00:00:00,37651.0,18725139,705020238420.4515,370077136503.5555,0.4750829602669458,8263087.529604262,1088204.0,23.0,11554.0,52714972.01,1,0,0,0,0
2021-06-03 00:00:00,39400.0,18726058,737806706671.8558,370537053663.8096,0.4977857339691976,17153925.002586015,1021654.0,24.0,11711.0,55035560.67,1,0,0,0,0
2021-06-04 00:00:00,36913.0,18726877,691265221589.2631,370002544736.1225,0.4647458989974023,4904358.334680277,921892.0,27.0,11711.0,52873734.51,0,0,1,0,0
2021-06-05 00:00:00,35636.0,18727696,667380176258.5851,369701867788.87616,0.4460400818893512,3217366.4038975853,779545.0,24.0,11711.0,52135081.21,1,0,0,0,0
2021-06-06 00:00:00,35814.0,18728633,670747281779.59,369551591101.6664,0.449044966501851,4717803.792895845,724487.0,17.0,11711.0,52092496.93,1,0,0,0,0
2021-06-07 00:00:00,33468.0,18729464,626837727758.088,368872242034.9951,0.4115347151259028,8254179.904286193,912797.0,15.0,11711.0,52637799.55,1,0,0,0,0
2021-06-08 00:00:00,33489.0,18730396,627262233150.0325,367922365850.5023,0.4134472850328606,11649661.18531445,1008747.0,13.0,11711.0,48264887.55,1,0,0,0,0
2021-06-09 00:00:00,37452.0,18731183,701520286126.2523,368780184181.6726,0.474312872378856,7811619.21682415,820199.0,14.0,11711.0,51334737.29,1,0,0,0,0
2021-06-10 00:00:00,36692.0,18731921,687311646982.0745,368685689470.549,0.4635829451029736,10280304.653634464,945059.0,21.0,11880.0,54176716.44,1,0,0,0,0
2021-06-11 00:00:00,37273.0,18732577,698219353515.4525,368898123429.2938,0.4716586964083206,12712309.870641733,889352.0,21.0,11880.0,54439828.81,1,0,0,0,0
2021-06-12 00:00:00,35649.0,18733402,667827058413.4197,368675668399.5922,0.4479473933334357,2356216.793746379,1013404.0,28.0,11880.0,52400982.21,0,0,1,0,0
2021-06-13 00:00:00,39150.0,18734227,733444998598.113,369030108616.4476,0.4968537391054519,4393625.171438765,806068.0,23.0,11880.0,53261804.68,1,0,0,0,0
2021-06-14 00:00:00,40637.0,18735071,761337082054.4849,369768357514.533,0.5143171582859133,6479445.798163471,954988.0,28.0,11880.0,59881056.33,0,0,1,0,0
2021-06-15 00:00:00,40365.0,18735889,756274191574.0028,370103321223.3746,0.510622833164393,7424731.723355314,988537.0,38.0,11880.0,61274458.77,0,0,1,0,0
2021-06-16 00:00:00,38416.0,18736658,719787474663.6044,369995589239.3847,0.4859655075099721,4917435.462594675,956249.0,33.0,11880.0,60093931.29,0,0,1,0,0
2021-06-17 00:00:00,38193.0,18737471,715640231620.5758,369609756079.87695,0.4835257441537471,4867977.512122641,873122.0,26.0,12128.0,59937233.1,0,0,1,0,0
2021-06-18 00:00:00,35818.0,18738246,671166496838.7698,369266082916.03394,0.4498144876788442,4636366.54429061,824328.0,25.0,12128.0,58145545.08,1,0,0,0,0
2021-06-19 00:00:00,35455.0,18738889,664387337680.6953,369140395824.8682,0.4443897785386795,2326006.9958677515,699555.0,23.0,12128.0,56688154.15,1,0,0,0,0
2021-06-20 00:00:00,35781.0,18739546,670519697035.106,369121546575.4269,0.4494993238713148,3211880.2941391245,656232.0,21.0,12128.0,56411017.69,1,0,0,0,0
2021-06-21 00:00:00,32121.0,18740202,601954037916.7622,367991630024.6192,0.3886715482494948,7526577.586007452,827011.0,23.0,12128.0,52404398.85,1,0,0,0,0
2021-06-22 00:00:00,31890.0,18740771,597643188624.1239,367660664852.8519,0.3848157699257493,7618511.591509065,776294.0,10.0,12128.0,52121807.17,1,0,0,0,0
2021-06-23 00:00:00,33662.0,18741402,630873084053.3124,367619630647.32007,0.4172843319207859,13090396.09777714,855569.0,14.0,12128.0,54400616.45,1,0,0,0,0
2021-06-24 00:00:00,34765.0,18742058,651567665315.9154,367736346970.28174,0.4356129584914512,9508860.330317697,861032.0,22.0,12326.0,54650771.52,1,0,0,0,0
2021-06-25 00:00:00,31495.0,18742746,590302786686.3604,364172124448.3855,0.3830757152737661,20329741.85852965,867884.0,27.0,12326.0,54094094.88,0,0,1,0,0
2021-06-26 00:00:00,32598.0,18743302,610994168211.4634,363847674570.5094,0.4044989404144644,2654961.034051243,721267.0,20.0,12326.0,51600645.46,1,0,0,0,0
2021-06-27 00:00:00,34650.0,18743664,649467985145.7438,364207749902.1003,0.4392213962319169,4130752.653117264,507419.0,22.0,12326.0,54334716.19,1,0,0,0,0
2021-06-28 00:00:00,34574.0,18744214,648062482321.3259,364168529294.588,0.4380657124446467,4881933.927845416,789301.0,25.0,12326.0,56543095.2,1,0,0,0,0
2021-06-29 00:00:00,35847.0,18744777,671944031692.824,364291676002.4367,0.4578541384098923,3748912.777973477,802064.0,25.0,12326.0,59036799.18,1,0,0,0,0
2021-06-30 00:00:00,34996.0,18745327,656011474014.8037,364101147352.226,0.4449774710129391,4327187.386401862,776819.0,28.0,12326.0,57547390.17,0,0,1,0,0
2021-07-01 00:00:00,33596.0,18745927,629788173401.8444,363661234760.1469,0.4225657925651325,6065643.981127628,832632.0,28.0,12502.0,55518239.29,0,0,1,0,0
2021-07-02 00:00:00,33826.0,18746489,634118763804.6876,362760578684.1933,0.4279295939649474,10053210.347340548,811147.0,21.0,12502.0,55257134.36,1,0,0,0,0
2021-07-03 00:00:00,34791.0,18747283,652236741813.0846,362839855346.25446,0.4436991477394635,2449583.764935691,1025372.0,24.0,12502.0,57277809.35,1,0,0,0,0
2021-07-04 00:00:00,35394.0,18748002,663566793228.2021,362963316835.5178,0.4530116326802177,3779707.0353768417,853740.0,27.0,12502.0,59062430.33,0,0,1,0,0
2021-07-05 00:00:00,33906.0,18748827,635697738263.2854,362867228549.22,0.4291827598119719,4972459.672348397,927307.0,29.0,12502.0,57399747.59,0,0,1,0,0
2021-07-06 00:00:00,34319.0,18749714,643471462048.6084,362840548022.8956,0.4361202175653187,4106681.992847023,844029.0,20.0,12502.0,57668446.41,1,0,0,0,0
2021-07-07 00:00:00,33883.0,18750483,635322633954.251,362823929073.7367,0.4289138940076494,6627842.825483737,817305.0,28.0,12502.0,59417805.34,0,0,1,0,0
2021-07-08 00:00:00,32934.0,18751352,617557036482.5736,362473907236.4284,0.4130519355734734,4613826.254516775,808253.0,20.0,12680.0,57077370.16,1,0,0,0,0
2021-07-09 00:00:00,33947.0,18752171,636579950463.6292,362613646033.88654,0.4303721853479826,6292969.963573877,850023.0,20.0,12680.0,58487249.37,1,0,0,0,0
2021-07-10 00:00:00,33749.0,18753177,632900980527.9749,362596198976.7338,0.4270885807851791,2207860.3215321973,708313.0,20.0,12680.0,59776048.3,1,0,0,0,0
2021-07-11 00:00:00,34300.0,18753958,643260778092.5039,362669951853.69135,0.436200738168529,3085928.163301869,719771.0,20.0,12680.0,60511545.92,1,0,0,0,0
2021-07-12 00:00:00,33072.0,18754746,620256961199.2795,362781180696.1293,0.4151114725182859,13233387.219944077,827843.0,25.0,12680.0,60509200.02,1,0,0,0,0
2021-07-13 00:00:00,32789.0,18755596,614977238718.5527,362570975514.992,0.4104318783074112,3962922.5032885736,819404.0,20.0,12680.0,59537275.41,1,0,0,0,0
2021-07-14 00:00:00,32874.0,18756658,616606393007.3754,362355751967.58685,0.4123386392407179,5295537.367135516,827353.0,21.0,12680.0,59425506.01,1,0,0,0,0
2021-07-15 00:00:00,31807.0,18757458,596618483939.8914,361887762969.4911,0.3934352141092047,6685722.381026372,838706.0,20.0,12920.0,58802858.88,1,0,0,0,0
2021-07-16 00:00:00,31439.0,18758396,589745213257.842,361557739782.19946,0.3869255202854472,5695982.30180757,772843.0,22.0,12920.0,59051438.47,1,0,0,0,0
2021-07-17 00:00:00,31612.0,18759289,593018668998.622,363030443903.8985,0.387826281224981,79380369.89331402,650785.0,15.0,12920.0,59033366.42,1,0,0,0,0
2021-07-18 00:00:00,31914.0,18760189,598712697116.7032,362913486183.1425,0.3938436783938756,3216574.595965479,645619.0,19.0,12920.0,59581047.72,1,0,0,0,0
2021-07-19 00:00:00,30982.0,18761252,581261118602.7903,362732870494.0024,0.3759553858239759,5828749.378148231,851081.0,24.0,12920.0,58902209.19,1,0,0,0,0
2021-07-20 00:00:00,29962.0,18762014,562147487286.9199,362554234446.325,0.355054958626405,9411964.662774129,829637.0,19.0,12920.0,56417447.02,1,0,0,0,0
2021-07-21 00:00:00,32324.0,18762921,606492659857.6412,362733148807.4215,0.4019166713533452,5675170.6001535775,817021.0,10.0,12920.0,60330127.19,1,0,0,0,0
2021-07-22 00:00:00,32398.0,18763877,607912096602.4691,362948355680.4134,0.4029591486846895,5996213.337006309,808746.0,21.0,13279.0,62545738.08,1,0,0,0,0
2021-07-23 00:00:00,33500.0,18764721,628618155006.5271,362275104825.33374,0.4236960833217231,6072131.780966449,802628.0,23.0,13279.0,64026982.66,1,0,0,0,0
2021-07-24 00:00:00,34297.0,18765683,643606648541.869,362391185920.7244,0.4369368515043401,2034147.3481875528,726848.0,22.0,13279.0,67102921.02,1,0,0,0,0
2021-07-25 00:00:00,35492.0,18766639,666065579603.1093,362502849736.9066,0.4557550174670302,3000411.4527178584,655409.0,27.0,13279.0,68369777.87,0,0,1,0,0
2021-07-26 00:00:00,37064.0,18767577,695601484860.8036,364094082630.5525,0.4765766167054529,22964051.81126555,944619.0,26.0,13279.0,76749615.37,0,0,1,0,0
2021-07-27 00:00:00,39181.0,18768639,735374075806.7572,366942078893.4783,0.5010130340929996,22786421.394333985,920476.0,32.0,13279.0,76291993.69,0,0,1,0,0
2021-07-28 00:00:00,39980.0,18769621,750409449377.939,368708931151.3178,0.5086563322770474,34606851.895467035,864677.0,50.0,13279.0,81192705.66,0,0,0,0,1
2021-07-29 00:00:00,40019.0,18770621,751181483598.6929,373090434670.0625,0.5033284994157546,148285879.16554326,890174.0,50.0,13609.0,81858763.67,0,0,0,0,1
2021-07-30 00:00:00,42048.0,18771658,789310698498.9388,373810727522.80646,0.5264086395462572,5325265.53151798,856797.0,53.0,13609.0,81940599.86,0,0,0,0,1
2021-07-31 00:00:00,41719.0,18772646,783176020350.1434,374057537870.2853,0.5223838215794054,3738218.017336384,739461.0,60.0,13609.0,87167623.77,0,0,0,1,0
2021-08-01 00:00:00,39981.0,18773608,750587643236.4839,374024371687.1592,0.5016912747532173,2628223.1720491154,687296.0,60.0,13609.0,87563700.92,0,0,0,1,0
2021-08-02 00:00:00,39279.0,18774502,737443675644.1643,374135756425.4693,0.4926585327365402,4367594.599750178,915849.0,48.0,13609.0,84556783.65,0,0,0,0,1
2021-08-03 00:00:00,38226.0,18775558,717714500940.0599,373987126834.5297,0.4789193664825182,3776350.97683761,830519.0,48.0,13609.0,82696942.75,0,0,0,0,1
2021-08-04 00:00:00,39741.0,18776408,746193251985.6909,374329251358.5692,0.4983481150996158,3475911.5659939693,852595.0,42.0,13609.0,83123102.84,0,0,1,0,0
2021-08-05 00:00:00,40801.0,18777408,766137046043.3601,374713606695.43097,0.5109052503979506,3549329.9277047217,853896.0,50.0,13817.0,85563664.79,0,0,0,0,1
2021-08-06 00:00:00,42815.0,18778402,803997294259.1816,375453486048.78125,0.5330164806154837,7917352.298432656,905783.0,52.0,13817.0,89491741.87,0,0,0,0,1
2021-08-07 00:00:00,44648.0,18779446,838464707015.8634,375950425198.75793,0.5516204533679375,3943439.679316934,747229.0,69.0,13817.0,95863866.28,0,0,0,1,0
2021-08-08 00:00:00,43642.0,18780433,819615680769.6226,376211361243.8598,0.5409905275475015,6101400.578055565,730494.0,74.0,13817.0,98044244.89,0,0,0,1,0
2021-08-09 00:00:00,46348.0,18781383,870479564542.3141,377314666396.70905,0.5665439123834046,5732720.024142263,929034.0,65.0,13817.0,101316776.9,0,0,0,1,0
2021-08-10 00:00:00,45531.0,18782414,855182128029.8228,377913003880.95215,0.558090620121363,4006769.634580674,895479.0,71.0,13817.0,101865121.6,0,0,0,1,0
2021-08-11 00:00:00,45655.0,18783333,857553092995.6492,378364811404.4622,0.5587855556759308,6120429.928646203,873969.0,70.0,13817.0,103690922.7,0,0,0,1,0
2021-08-12 00:00:00,44675.0,18784277,839187588152.8276,378641781058.46313,0.5487995933163072,4455449.701835005,849471.0,70.0,14152.0,101688943.2,0,0,0,1,0
2021-08-13 00:00:00,47699.0,18785164,896033575555.3198,379512138602.0173,0.5764532167594129,4788005.211572412,937232.0,70.0,14152.0,105680008.5,0,0,0,1,0
2021-08-14 00:00:00,47166.0,18786189,886069427869.6002,380410366236.3539,0.5706765697232277,14386510.804802185,728140.0,76.0,14152.0,107486556.5,0,1,0,0,0
2021-08-15 00:00:00,47025.0,18787327,883474066046.0094,380659739457.3039,0.5691330916356746,2480484.0482830047,766285.0,71.0,14152.0,105974396.3,0,0,0,1,0
2021-08-16 00:00:00,45928.0,18788333,862910583053.4263,381009085632.7358,0.5584605252093124,4737996.888368721,965998.0,72.0,14152.0,108279143.0,0,0,0,1,0
2021-08-17 00:00:00,44534.0,18789408,836767520141.7367,381173115436.1261,0.5444695136212259,5376472.813039715,969681.0,72.0,14152.0,106029378.5,0,0,0,1,0
2021-08-18 00:00:00,44789.0,18790252,841596610039.4543,381681017615.4914,0.5464798538131017,8872800.900336253,881951.0,73.0,14152.0,104136393.4,0,0,0,1,0
2021-08-19 00:00:00,46746.0,18791214,878414126805.7125,382348223367.5311,0.5647289681486432,5337360.075169198,895377.0,70.0,14585.0,103910956.2,0,0,0,1,0
2021-08-20 00:00:00,49168.0,18792214,923975617039.132,383323350635.47766,0.5851369413147153,4802438.416878794,986387.0,70.0,14585.0,109421599.7,0,0,0,1,0
2021-08-21 00:00:00,48911.0,18793277,919197985774.3246,383827712325.644,0.5824319479961536,6431020.599517375,804867.0,78.0,14585.0,113433909.3,0,1,0,0,0
2021-08-22 00:00:00,49362.0,18794302,927724349884.3564,384264347280.784,0.5857990066460111,4486776.023162859,723240.0,76.0,14585.0,113709962.9,0,1,0,0,0
2021-08-23 00:00:00,49420.0,18795533,928875267792.4648,385260760040.29126,0.5852395112684079,10945418.577244602,981745.0,79.0,14585.0,116421572.2,0,1,0,0,0
2021-08-24 00:00:00,47697.0,18796496,896536471856.9799,385415677846.19446,0.570105968976488,4061145.009145427,955195.0,79.0,14585.0,114735021.9,0,1,0,0,0
2021-08-25 00:00:00,49006.0,18797496,921190091179.8468,387289112102.0136,0.5795774229334367,30546867.22074141,869269.0,73.0,14585.0,113780646.3,0,0,0,1,0
